SampleID	Dim1	Dim2	Proba	Cohort
sam-43	7.0908756	-48.363693	0.5179243191085858	SGMP
sam-845	-16.642088	-71.553185	0.5769147737162542	SGMP
sam-413	-14.256402	-55.832474	0.5902609722481119	SGMP
sam-738	-51.640495	4.7726026	0.5594168318952643	SGMP
sam-192	-11.504273	-42.359543	0.5231972986853691	SGMP
sam-74	2.3284378	-61.651283	0.5684727663212166	SGMP
sam-298	21.774906	-60.138767	0.5403769432994294	SGMP
sam-732	-14.057463	-31.75757	0.5670043840122574	SGMP
sam-1019	47.867935	-28.933754	0.541796066434746	SGMP
sam-764	20.730572	-55.514587	0.5152342202561103	SGMP
sam-770	-24.008768	-17.456053	0.5643143253879309	SGMP
sam-232	-23.350498	-17.62753	0.5587487002442109	SGMP
sam-768	-22.024273	-66.44546	0.6226511141570287	SGMP
sam-79	-25.683825	51.277596	0.43142882500695084	SGMP
sam-884	-6.507419	-19.217136	0.49859445353537646	SGMP
sam-48	13.50595	-67.084656	0.5566604769657997	SGMP
sam-147	1.031836	-49.933933	0.52399797589035	SGMP
sam-390	13.160064	-67.86343	0.5662423737346888	SGMP
sam-807	-12.624862	-39.647182	0.5446489385524216	SGMP
sam-851	-15.351183	-39.89911	0.5523166476159852	SGMP
sam-364	-15.343262	-73.25393	0.5866490000523841	SGMP
sam-199	-24.723278	-65.82481	0.6363378578825566	SGMP
sam-630	-9.376646	-63.738647	0.5927150551221723	SGMP
sam-151	-21.582922	-64.29247	0.6155884160806219	SGMP
sam-782	-11.651151	-27.500654	0.5253287148229473	SGMP
sam-253	-22.417633	-13.900632	0.5255002392392754	SGMP
sam-1033	25.937193	-61.71529	0.555704517144286	SGMP
sam-587	-23.398777	-13.313865	0.5220917036740457	SGMP
sam-426	2.0440965	-50.240818	0.5382516167625216	SGMP
sam-1044	-30.75088	45.20303	0.476800772050931	SGMP
sam-410	9.183867	-48.488586	0.5126428936535776	SGMP
sam-193	9.70704	-56.12836	0.5389307945042755	SGMP
sam-612	-51.33775	3.9255135	0.5608147606339686	SGMP
sam-114	-15.305157	-56.6763	0.5847080291321608	SGMP
sam-886	-30.249979	-19.720152	0.5905324545675098	SGMP
sam-502	15.83849	-73.12808	0.5683365307314788	SGMP
sam-762	11.277596	-75.48805	0.6090544421984686	SGMP
sam-646	-11.711586	-63.316746	0.6044078227366652	SGMP
sam-614	-49.951965	26.188597	0.5080513355082249	SGMP
sam-702	-33.46645	53.0634	0.43962178439787414	SGMP
sam-273	14.836762	-47.80752	0.5197524730281773	SGMP
sam-302	-24.252102	-64.138664	0.630939363079288	SGMP
sam-01	27.692127	-12.054272	0.4963123191130081	SGMP
sam-332	10.014075	-54.575752	0.5267878345371352	SGMP
sam-115	2.161519	-61.05969	0.5730167665202214	SGMP
sam-467	-19.374548	-57.144276	0.5984484043282159	SGMP
sam-1004	-37.954388	3.113594	0.5463843123016292	SGMP
sam-154	-4.4668875	-52.942036	0.5384650639211561	SGMP
sam-885	17.33831	-63.483654	0.5683299870100316	SGMP
sam-39	9.5625925	-46.400646	0.49197119387715793	SGMP
sam-742	19.316061	-48.761364	0.5399670750814735	SGMP
sam-594	10.764485	-76.719536	0.6025917173788634	SGMP
sam-1006	-10.587477	-62.992462	0.605263804926612	SGMP
sam-890	8.7089205	-54.685024	0.5348011089978864	SGMP
sam-621	-23.127575	-13.293312	0.5202291411457209	SGMP
sam-582	30.414358	10.51431	0.5082368532285505	SGMP
sam-510	-4.1304336	-19.945627	0.47310267713708826	SGMP
sam-26	10.140589	-57.18474	0.5411797690997368	SGMP
sam-671	-36.469666	2.6898384	0.5353422326547007	SGMP
sam-691	-1.5492115	-50.853577	0.5459112083734721	SGMP
sam-191	-20.907583	-67.5419	0.6178823476314096	SGMP
sam-1017	-18.287064	-20.449501	0.550150174495857	SGMP
sam-432	-32.78019	-23.445896	0.565193728828994	SGMP
sam-420	7.670473	-56.496513	0.5466650458155828	SGMP
sam-425	-25.029572	-65.312325	0.6305218750415779	SGMP
sam-178	-9.622633	-13.087463	0.48259311397605037	SGMP
sam-509	-17.611443	-59.8055	0.6085660473804362	SGMP
sam-369	-11.413465	-55.18076	0.5833871902210597	SGMP
sam-400	-10.990581	-38.519844	0.5393988672378681	SGMP
sam-10	-9.359996	-55.10998	0.5691771887160199	SGMP
sam-185	-25.021898	-60.159756	0.5981650890984661	SGMP
sam-209	-21.385395	-73.061516	0.5733189798171334	SGMP
sam-327	-27.551853	-21.218466	0.5573901333912666	SGMP
sam-127	-16.606472	-72.727165	0.5797470253491026	SGMP
sam-03	36.16914	-37.056686	0.524955684142201	SGMP
sam-139	4.1442738	-66.62271	0.5739569546348189	SGMP
sam-46	12.059471	-59.115913	0.5367782991344286	SGMP
sam-763	-13.687353	-32.547432	0.5587975656907116	SGMP
sam-179	-12.897219	-55.551743	0.5831524070330056	SGMP
sam-559	5.169101	-45.283653	0.5135784896154332	SGMP
sam-692	-15.862486	-39.582947	0.5624612760012975	SGMP
sam-543	-6.659862	-36.8709	0.5117908589754351	SGMP
sam-268	-29.570295	-20.462675	0.585345154058685	SGMP
sam-303	-10.062636	-54.582783	0.5800609318119582	SGMP
sam-444	-10.761768	-35.791737	0.5298923140786693	SGMP
sam-694	6.2610083	-59.69367	0.5505698413573439	SGMP
sam-77	-11.945064	-14.448447	0.5114142171363383	SGMP
sam-344	-17.849049	-39.55705	0.5909903877947426	SGMP
sam-136	6.833779	-69.21583	0.5687883991166164	SGMP
sam-483	-19.0048	-72.12743	0.5951942123797846	SGMP
sam-315	-19.34914	-71.75153	0.614810975252299	SGMP
sam-186	4.8813806	-62.578384	0.5667040787687909	SGMP
sam-731	-19.42686	-72.82637	0.5947109435111961	SGMP
sam-754	-16.298458	-18.198332	0.5324238418837304	SGMP
sam-635	-14.044167	-33.573635	0.5568115524593863	SGMP
sam-720	-35.315903	14.116664	0.49909613636059524	SGMP
sam-412	2.657459	-48.838333	0.5518977375990569	SGMP
sam-569	6.0688543	-65.93546	0.5589613141229114	SGMP
sam-41	10.12261	-59.257645	0.5180211054558821	SGMP
sam-490	-39.354187	34.385242	0.4850775411684908	SGMP
sam-32	-2.7005396	-31.954332	0.4665404756875015	SGMP
sam-713	-49.95419	5.853673	0.5541063845402898	SGMP
sam-603	-18.07165	-20.554901	0.5486549373965611	SGMP
sam-575	-1.783456	-55.5635	0.5808770853257422	SGMP
sam-685	-12.827033	-54.780426	0.5790027467630917	SGMP
sam-636	-45.39891	35.108433	0.4716765974511898	SGMP
sam-771	-19.445	-67.65494	0.6082924057674625	SGMP
sam-580	12.936807	24.582247	0.4627057189636846	SGMP
sam-503	-16.493073	-57.714565	0.5936176307645954	SGMP
sam-835	4.6914043	-53.717354	0.5480858183923465	SGMP
sam-1043	-4.6471186	-19.150187	0.4670407669883121	SGMP
sam-488	9.518209	-46.91733	0.5003872198675562	SGMP
sam-1052	-13.748019	-31.2785	0.5695179407893652	SGMP
sam-257	12.827287	-67.34386	0.5576848791300033	SGMP
sam-282	4.8461485	-54.870766	0.5572373740307786	SGMP
sam-476	-6.2747626	-55.5442	0.5646663187864323	SGMP
sam-464	4.9510407	-66.69439	0.5622043017325341	SGMP
sam-409	-13.297918	-55.69286	0.5815858375259981	SGMP
sam-235	9.37453	-72.484924	0.5960993933462589	SGMP
sam-859	-53.73734	26.9787	0.49877297053567593	SGMP
sam-703	-48.589573	28.911905	0.5055735670992474	SGMP
sam-539	9.265639	-51.809814	0.5213569649224058	SGMP
sam-516	14.867929	-48.968895	0.5288222961084421	SGMP
sam-473	4.189691	-63.742523	0.5698727331932888	SGMP
sam-1032	-17.132193	-22.097004	0.5433619110176355	SGMP
sam-773	-25.718025	-59.64554	0.6147168277694125	SGMP
sam-322	-22.100985	-58.020447	0.6007971344280264	SGMP
sam-647	-21.46697	-66.15752	0.6234030985202372	SGMP
sam-610	-37.72062	55.25986	0.4420307761660967	SGMP
sam-219	-9.3045225	-54.09145	0.5719338137400672	SGMP
sam-525	11.4185915	-46.931408	0.513179472841621	SGMP
sam-553	21.039639	-63.910454	0.5869355070011658	SGMP
sam-518	-7.235906	-54.890747	0.5611144526025812	SGMP
sam-1028	-6.7849097	-19.133879	0.5126956359567062	SGMP
sam-902	-30.847757	40.18698	0.5108523691502693	SGMP
sam-809	3.37677	-63.206047	0.5721540914485629	SGMP
sam-148	3.0098875	-68.032135	0.5636924511744855	SGMP
sam-248	-9.972231	-40.158154	0.5390298884850889	SGMP
sam-346	-5.980086	-52.229897	0.552908813150653	SGMP
sam-705	-29.11903	41.37755	0.4941426503706183	SGMP
sam-51	4.1688643	-54.68209	0.542617583427951	SGMP
sam-280	5.017661	-62.778854	0.5666464927062219	SGMP
sam-611	18.779696	-44.89241	0.5309400992600597	SGMP
sam-613	-31.301338	40.725983	0.498434192031739	SGMP
sam-384	-8.843677	-62.08179	0.5899566973545426	SGMP
sam-89	-6.9561553	-52.155174	0.5470318930941793	SGMP
sam-140	2.1349397	-49.85625	0.5444194850363826	SGMP
sam-855	-15.588517	-39.637493	0.5651317967941679	SGMP
sam-682	-4.809608	-51.066578	0.5516687052254716	SGMP
sam-04	8.34397	-61.26046	0.5386711168945694	SGMP
sam-848	-24.55504	-66.388954	0.6319492513203004	SGMP
sam-847	7.501548	-65.579056	0.5385378022030793	SGMP
sam-617	-25.838669	11.142403	0.47990035319437974	SGMP
sam-201	-20.665915	-61.10721	0.5954848389871827	SGMP
sam-854	-38.33882	35.65127	0.48694881512634713	SGMP
sam-165	23.349388	-61.291424	0.5711528434681961	SGMP
sam-380	-8.987314	-56.551975	0.5727372818900501	SGMP
sam-204	-23.573711	-65.02362	0.6267507624466399	SGMP
sam-711	-25.908747	-24.193333	0.555604463065326	SGMP
sam-650	-11.33246	-33.990017	0.5460981270501417	SGMP
sam-672	-31.349348	49.128567	0.46944434416319075	SGMP
sam-865	-7.5500636	-52.819183	0.5626972359246825	SGMP
sam-142	-5.332715	-59.40021	0.5732212349233105	SGMP
sam-173	-13.091274	-22.22953	0.5149542518568521	SGMP
sam-266	-41.60204	12.025787	0.5219585896320189	SGMP
sam-293	-28.134361	-20.264109	0.5737666360117906	SGMP
sam-643	-52.198837	25.545732	0.5155253693190176	SGMP
sam-457	18.210037	-60.41325	0.541068988428415	SGMP
sam-261	-16.10676	-57.713512	0.5875255693738892	SGMP
sam-573	12.760086	-70.14757	0.5838579753871344	SGMP
sam-1022	11.473469	-75.02654	0.6022316547965127	SGMP
sam-598	-22.93493	-66.24475	0.6272528171735609	SGMP
sam-216	58.874992	-18.181337	0.5675137219071285	SGMP
sam-243	-12.293262	-30.502022	0.5363387898735492	SGMP
sam-924	-19.041544	-37.252247	0.5518424964722588	SGMP
sam-352	-18.078989	-58.462013	0.5940455652464546	SGMP
sam-458	14.150887	-69.50126	0.5773781062420426	SGMP
sam-234	-14.821369	-73.20123	0.5857929387421628	SGMP
sam-66	-10.808357	-29.275461	0.5239857627712876	SGMP
sam-294	62.036163	-20.039165	0.593496009385875	SGMP
sam-867	-24.17468	-59.80448	0.6175285281765001	SGMP
sam-438	-14.707287	-74.21361	0.573703451575044	SGMP
sam-499	14.741933	-72.02439	0.5794404621401131	SGMP
sam-22	-16.498144	-18.22649	0.5335280402110786	SGMP
sam-187	11.065897	-53.462513	0.5380011069599605	SGMP
sam-84	7.7865887	-46.657127	0.5029944419478198	SGMP
sam-271	10.42294	-71.24638	0.584721974253659	SGMP
sam-495	10.744271	-57.578674	0.5521596714263127	SGMP
sam-746	-5.0430717	-58.565018	0.5644228983566362	SGMP
sam-638	-45.11685	37.463383	0.4620217750220559	SGMP
sam-1024	-14.871124	-64.84971	0.6115589233258272	SGMP
sam-188	-10.114751	-40.578316	0.5284664657852544	SGMP
sam-508	-19.358126	-60.603207	0.5960071149044072	SGMP
sam-436	-10.073844	-51.449463	0.5584093110309606	SGMP
sam-174	-20.82116	-5.29501	0.5137939795022203	SGMP
sam-137	17.017023	-71.59415	0.5600603071026078	SGMP
sam-562	12.754379	-72.09789	0.5900282488843498	SGMP
sam-1021	-28.9558	45.46458	0.4691165388104716	SGMP
sam-134	16.140223	-69.06065	0.5719280495985839	SGMP
sam-326	18.751663	-62.9204	0.5724677364298598	SGMP
sam-748	-45.341427	36.03302	0.47490615837540756	SGMP
sam-25	-8.542646	-55.833508	0.5764262457642891	SGMP
sam-95	-19.080753	-60.094578	0.5851286821461765	SGMP
sam-156	11.13684	-78.55882	0.586485888377325	SGMP
sam-697	-35.580357	3.3985996	0.5205225189148509	SGMP
sam-821	-23.02705	-40.3086	0.5809387715171621	SGMP
sam-429	8.396517	-56.832848	0.538328029913105	SGMP
sam-417	-10.030531	-54.726997	0.5783273356757433	SGMP
sam-1007	-50.890865	8.075404	0.5428334889343731	SGMP
sam-826	-28.12567	-62.90829	0.6134155606872959	SGMP
sam-545	3.5494256	-66.47976	0.5639792915452575	SGMP
sam-565	-16.385109	-65.68919	0.6210615787898927	SGMP
sam-880	-26.296648	-65.449066	0.6275845725672575	SGMP
sam-416	40.290123	-36.31856	0.5420470209588668	SGMP
sam-883	-25.294111	-16.60281	0.5639025157111172	SGMP
sam-654	-22.933296	-35.368286	0.5849522119498762	SGMP
sam-207	16.570827	-71.82628	0.5736401335305749	SGMP
sam-780	18.799541	-65.547966	0.5635383091718269	SGMP
sam-40	8.600553	-55.45211	0.5362348680803398	SGMP
sam-287	-10.898793	-62.86249	0.605263776445184	SGMP
sam-526	-15.530488	-39.311787	0.5645662802362821	SGMP
sam-1018	-29.783186	-19.627274	0.5879656390700679	SGMP
sam-141	-17.19885	-68.278244	0.6042427866327306	SGMP
sam-217	-14.231603	-63.84103	0.6132628196136376	SGMP
sam-629	-30.401007	-20.982477	0.5797091294586387	SGMP
sam-534	-21.06179	38.97595	0.4737521300293126	SGMP
sam-866	-39.40352	11.745795	0.5198863708989675	SGMP
sam-269	-10.362702	-14.268279	0.48786761200993567	SGMP
sam-15	38.46307	-38.537384	0.5585956930853732	SGMP
sam-785	14.423716	-69.707405	0.5784036377888495	SGMP
sam-607	-6.1949954	-38.763836	0.5205588070887333	SGMP
sam-17	12.089474	-53.70491	0.5452648277765457	SGMP
sam-560	-16.670607	-73.129	0.5848938781515411	SGMP
sam-441	-18.459078	-56.13794	0.6179103311628216	SGMP
sam-403	-51.34994	7.5371423	0.5496786315938409	SGMP
sam-852	6.6341915	-50.152534	0.5378252990111586	SGMP
sam-291	-25.15359	-61.78835	0.616226402709812	SGMP
sam-44	4.462904	-59.355595	0.5455051908568748	SGMP
sam-688	-48.97852	25.69173	0.5070005806741091	SGMP
sam-974	13.595955	-70.87144	0.5830982097914089	SGMP
sam-304	4.9760566	-60.685715	0.5500760815273362	SGMP
sam-97	-17.47506	-60.35081	0.6110372853897066	SGMP
sam-797	-12.711731	-9.844003	0.5382994469464966	SGMP
sam-979	-17.57791	39.737007	0.4905483825750218	SGMP
sam-678	6.7529526	-42.747665	0.5139166326305957	SGMP
sam-620	-16.999977	-15.84198	0.5248996110939733	SGMP
sam-226	-10.479038	-14.315284	0.49460241771053964	SGMP
sam-513	13.563779	-78.298676	0.5990929902553566	SGMP
sam-758	48.1596	-30.386253	0.5683404788870706	SGMP
sam-605	24.909147	-63.01718	0.5508469248458491	SGMP
sam-1035	-38.532124	5.2184973	0.5211660394775656	SGMP
sam-122	-13.148199	-63.514915	0.603045372345326	SGMP
sam-813	24.172136	-63.58603	0.5659786955814167	SGMP
sam-819	14.5561	-75.01596	0.5910103710957362	SGMP
sam-238	-8.785223	-40.119404	0.5257121371966651	SGMP
sam-783	-48.120747	28.764862	0.5054715634015506	SGMP
sam-49	-1.6805681	-55.412308	0.5687776686492748	SGMP
sam-708	-26.310568	56.791275	0.4237417339278089	SGMP
sam-554	9.523962	-51.009464	0.518902601873511	SGMP
sam-1030	-11.01262	-63.236294	0.608584441546057	SGMP
sam-523	9.868837	-72.87859	0.5876746362841834	SGMP
sam-568	38.404266	-38.43289	0.552831534114474	SGMP
sam-566	8.650072	-55.149864	0.5304966036761899	SGMP
sam-709	-16.789742	-14.267203	0.5018434715744535	SGMP
sam-333	-8.420368	-60.893784	0.5622660856980822	SGMP
sam-727	9.41359	-55.784355	0.5318148775579817	SGMP
sam-858	14.359406	-75.11761	0.5957189271224889	SGMP
sam-494	-22.047102	-68.63295	0.6218076653019761	SGMP
sam-386	14.39899	-75.00473	0.5889958235469711	SGMP
sam-736	-18.27484	-20.817184	0.5557817574963354	SGMP
sam-544	5.730122	-61.63983	0.5600714869060386	SGMP
sam-784	-18.137392	-14.047133	0.5033686480215022	SGMP
sam-752	-22.187366	-40.60342	0.5627519058787527	SGMP
sam-919	-12.607478	-9.708876	0.542307589065882	SGMP
sam-637	-41.542698	12.606464	0.5168855587489761	SGMP
sam-597	-18.238083	-70.753006	0.5964321850235205	SGMP
sam-353	-23.008245	-40.3184	0.5818603518501867	SGMP
sam-24	2.861505	-60.473225	0.5664673270016347	SGMP
sam-789	7.1160574	-58.24829	0.5422508739058938	SGMP
sam-576	-20.782997	35.452137	0.449578162970465	SGMP
sam-512	-6.999375	-62.224537	0.5844346643577413	SGMP
sam-337	9.94496	-75.89972	0.5982559032376159	SGMP
sam-23	4.3224483	-45.40654	0.5255026766726855	SGMP
sam-1020	-25.77283	-59.628464	0.612761956037259	SGMP
sam-446	11.223376	-55.624954	0.532105680206732	SGMP
sam-358	-22.928747	-39.509743	0.5949152689745301	SGMP
sam-761	-5.8466	-19.384142	0.4923104765138487	SGMP
sam-511	-0.8083584	-52.35878	0.5502206107237065	SGMP
sam-794	-50.488914	7.674586	0.5355090143640058	SGMP
sam-168	-23.57648	-58.80514	0.6035985348701195	SGMP
sam-98	-14.0084505	-35.22983	0.5466767040894508	SGMP
sam-679	-38.021328	18.588694	0.4911169407057437	SGMP
sam-335	-42.91438	10.571457	0.5387365520518199	SGMP
sam-479	-11.697759	-13.295987	0.5081559374588784	SGMP
sam-567	10.636053	-49.356613	0.5025958800280866	SGMP
sam-414	-7.8121843	-64.48583	0.5779493238661858	SGMP
sam-723	-33.365505	18.04195	0.4876848980037392	SGMP
sam-113	-16.433311	-59.76222	0.5974155263291282	SGMP
sam-810	-51.860558	3.5136151	0.5649777049412019	SGMP
sam-1029	-1.2526205	-18.787195	0.46011818615438793	SGMP
sam-981	-16.729074	-22.473497	0.538981954382798	SGMP
sam-362	5.857993	-55.79943	0.5564963350950197	SGMP
sam-1016	2.8595963	-65.07206	0.5828064766628571	SGMP
sam-68	16.911491	-61.19645	0.5493790619621712	SGMP
sam-984	-26.650232	-17.9906	0.5707401785845491	SGMP
sam-263	7.9864416	-53.443886	0.5357859754209607	SGMP
sam-145	-13.078369	-55.609875	0.5846592527050056	SGMP
sam-381	36.535072	-36.94757	0.5272486259687872	SGMP
sam-06	9.004657	-43.948837	0.5049226854061543	SGMP
sam-781	-37.427742	36.6564	0.47181500866789466	SGMP
sam-259	-14.104424	-35.402622	0.5481411212722291	SGMP
sam-67	2.1289697	-64.49488	0.580005387942331	SGMP
sam-877	-5.204788	-60.03038	0.5832547250185206	SGMP
sam-700	-7.43577	-60.902546	0.5656321458059429	SGMP
sam-712	-49.95686	8.115437	0.5368888103681946	SGMP
sam-399	4.769148	-65.06077	0.5586190567344937	SGMP
sam-30	-13.706923	-55.73647	0.5862158079230314	SGMP
sam-849	10.755348	-75.046814	0.6002077180344978	SGMP
sam-707	-14.508272	-22.710487	0.5152019835447715	SGMP
sam-652	-22.554722	-16.599566	0.534487914823789	SGMP
sam-795	6.4588275	-41.466152	0.5270202715042052	SGMP
sam-714	-22.22521	-35.22079	0.5717546419689346	SGMP
sam-839	6.538747	-68.266754	0.5651925496784547	SGMP
sam-371	-13.503497	-73.83948	0.568016065125998	SGMP
sam-816	-32.298473	-23.405945	0.5518955375599802	SGMP
sam-378	6.8076987	-63.56192	0.5459015303877781	SGMP
sam-35	5.003918	-51.611446	0.5464079193259307	SGMP
sam-86	18.686993	-56.00004	0.5171714761695575	SGMP
sam-641	-49.871243	27.459042	0.5154336670750778	SGMP
sam-57	15.744311	-55.613564	0.5461207725682494	SGMP
sam-515	11.987848	-77.571945	0.5935147896949998	SGMP
sam-428	2.1397793	-62.24695	0.571424261367238	SGMP
sam-800	-14.302788	-33.686745	0.5490206616187246	SGMP
sam-698	-28.85364	44.55053	0.46848222855465	SGMP
sam-258	-13.235835	-15.921367	0.5227908963989939	SGMP
sam-541	-8.459163	-39.855484	0.5181001013407537	SGMP
sam-465	-21.512014	-15.042697	0.532508323944555	SGMP
sam-824	-25.61105	-61.465965	0.6167979609842615	SGMP
sam-227	9.57151	-77.81092	0.5927576092872208	SGMP
sam-549	-9.325244	-56.070206	0.5847110975047355	SGMP
sam-944	-53.023846	18.475105	0.5240742979419898	SGMP
sam-879	6.5654273	-54.17566	0.545598067346564	SGMP
sam-550	-11.074532	-54.893875	0.5819313579402217	SGMP
sam-626	-36.67768	5.9544	0.512347348972445	SGMP
sam-631	-18.335127	-21.107914	0.5573306661729026	SGMP
sam-33	4.109725	-52.52329	0.5347392494021324	SGMP
sam-856	-36.91317	5.777298	0.5210739993311303	SGMP
sam-50	7.0510926	-53.427338	0.5421911283639593	SGMP
sam-828	1.6795456	-49.567657	0.5482307165000191	SGMP
sam-506	12.21138	-71.21094	0.5903499205046913	SGMP
sam-660	-40.076744	37.074326	0.4689979289458917	SGMP
sam-837	-13.75149	-34.929256	0.5408458459359622	SGMP
sam-538	-13.358764	-73.71354	0.5791615348507982	SGMP
sam-183	12.595095	-68.80507	0.5697347421181312	SGMP
sam-830	-14.232075	-35.38692	0.5337637511852005	SGMP
sam-542	15.340525	-65.53361	0.543198886248243	SGMP
sam-300	34.225746	-37.958908	0.522485299698028	SGMP
sam-159	6.1364226	-59.74564	0.5536059802724097	SGMP
sam-808	3.5017793	-67.06968	0.5746933668789314	SGMP
sam-779	-28.813507	-20.2996	0.5777925129250475	SGMP
sam-102	-18.692429	-70.69698	0.6077700045344792	SGMP
sam-350	17.441788	-46.998474	0.5338970882247966	SGMP
sam-131	18.067125	-71.06643	0.5386336237373203	SGMP
sam-864	-29.777964	-19.699677	0.5914294827646129	SGMP
sam-804	-50.950207	4.3743258	0.558247926575728	SGMP
sam-462	-8.614339	-56.22285	0.571212546675213	SGMP
sam-555	-11.6612015	-11.0676155	0.5133859428013448	SGMP
sam-231	6.9466214	-69.27756	0.5725281375556522	SGMP
sam-366	-18.143112	-56.440388	0.6056421531361224	SGMP
sam-37	19.477112	-48.811718	0.5476348291048493	SGMP
sam-721	-52.10419	3.633495	0.5654208882905359	SGMP
sam-897	-24.72927	-65.52156	0.635738523955249	SGMP
sam-285	-9.384612	-40.43249	0.5329544185929217	SGMP
sam-250	16.327745	-61.81225	0.5511575517668531	SGMP
sam-756	8.665251	-77.81044	0.5848420906210428	SGMP
sam-347	-1.3370787	-47.60832	0.5541587924702978	SGMP
sam-622	-2.1686523	-28.08224	0.48047674756970865	SGMP
sam-92	13.257949	-65.59722	0.5421002113194751	SGMP
sam-265	1.5262414	-67.25233	0.5796578425294825	SGMP
sam-659	-22.670784	-13.688493	0.5218692465791823	SGMP
sam-203	9.624187	-53.287308	0.5309537224118657	SGMP
sam-220	17.489702	-62.890316	0.55909651244984	SGMP
sam-733	25.482916	-61.4237	0.5615773677480942	SGMP
sam-833	0.54072756	-51.354416	0.5251404314482971	SGMP
sam-498	-24.649979	-60.723186	0.6186806293472912	SGMP
sam-532	4.9107347	-51.38566	0.5326496771726391	SGMP
sam-850	-15.720961	-64.915375	0.617385515255457	SGMP
sam-507	-14.035437	-24.856155	0.5018104526719211	SGMP
sam-75	14.709579	-49.129444	0.5259048643204132	SGMP
sam-16	38.37191	-37.113216	0.5381473730394898	SGMP
sam-284	8.712564	-71.84933	0.5882677977877763	SGMP
sam-52	-7.9414883	-54.843388	0.567305891001921	SGMP
sam-601	12.449824	-67.02887	0.566866172136492	SGMP
sam-1039	-41.829735	34.275097	0.480888328199959	SGMP
sam-633	-48.919945	14.906335	0.5157669718295758	SGMP
sam-215	-37.640587	2.9106948	0.5466095787626497	SGMP
sam-528	6.0381064	-47.59695	0.5025992997522802	SGMP
sam-406	25.957933	-55.076405	0.5512980875818696	SGMP
sam-93	39.48996	-36.321033	0.5287229114641719	SGMP
sam-146	2.8977027	-52.15553	0.5350824146374449	SGMP
sam-787	9.055495	-48.81828	0.5112756751043361	SGMP
sam-379	2.8149958	-66.96023	0.5531811498691682	SGMP
sam-103	24.09852	-63.801277	0.5616152256179866	SGMP
sam-657	-21.706205	22.723202	0.47071874940279607	SGMP
sam-76	8.2427435	-58.72931	0.5395639199979478	SGMP
sam-793	21.445372	-61.701187	0.5606600273078192	SGMP
sam-743	10.555686	-73.89314	0.5933263990276778	SGMP
sam-323	15.818455	-73.690056	0.574286516791673	SGMP
sam-233	-25.711428	-64.293816	0.6284277428285097	SGMP
sam-62	7.1576314	-50.143677	0.5326244976440248	SGMP
sam-196	-25.041698	-36.54786	0.5791644984876868	SGMP
sam-840	-20.01222	48.3448	0.4387033215818697	SGMP
sam-572	15.458569	-74.526276	0.5795854947555847	SGMP
sam-166	15.087202	-61.15894	0.5630506313344225	SGMP
sam-241	-8.249906	-61.06264	0.5671771982086377	SGMP
sam-112	-4.8630257	-54.11868	0.5607225012358475	SGMP
sam-965	-9.3783045	-32.16031	0.5249779522828559	SGMP
sam-618	-28.997734	56.567772	0.45364371946401305	SGMP
sam-874	-15.240825	-65.883125	0.6033799575561594	SGMP
sam-312	-51.769825	4.864266	0.5607772877564621	SGMP
sam-60	6.626143	-49.85709	0.5352545501033763	SGMP
sam-995	-21.472328	-64.6882	0.6164895055003256	SGMP
sam-395	17.66503	-61.063503	0.5630491209202124	SGMP
sam-673	5.313377	-47.603077	0.5100960976557557	SGMP
sam-923	-29.871204	-19.915731	0.5886363838844143	SGMP
sam-222	-17.45618	-74.08976	0.5732819734730822	SGMP
sam-722	-50.963028	24.58868	0.5265743201645633	SGMP
sam-314	-21.373615	-68.581635	0.6158968909471615	SGMP
sam-578	-17.909145	32.265854	0.447961865787361	SGMP
sam-317	15.526922	-48.27082	0.5309853586732948	SGMP
sam-461	-36.73634	2.6469314	0.5397414020055774	SGMP
sam-434	-31.19481	-23.966776	0.5330965860124769	SGMP
sam-788	-38.712757	17.361513	0.49218047746429716	SGMP
sam-655	-17.951752	-20.974533	0.5514367317292582	SGMP
sam-249	-31.316952	49.164135	0.4737483295611449	SGMP
sam-348	-17.091608	-71.3426	0.5844294818591337	SGMP
sam-320	-30.27773	-19.985853	0.588260615476281	SGMP
sam-197	62.099052	-19.989758	0.5900723313807861	SGMP
sam-950	23.334738	-60.68761	0.5583296290190487	SGMP
sam-385	13.760743	-74.446	0.5942003421432591	SGMP
sam-382	8.481556	-57.390095	0.5500641178731209	SGMP
sam-349	13.768626	-54.999947	0.5428721285668276	SGMP
sam-802	-23.6248	-14.602722	0.5456620039837052	SGMP
sam-118	-11.223477	-19.784575	0.4935953809415737	SGMP
sam-825	-39.67101	44.843983	0.4607943691950379	SGMP
sam-135	14.794027	-47.678143	0.5228031345607764	SGMP
sam-283	-12.220399	-11.077521	0.5258595988634662	SGMP
sam-450	-21.724224	-59.46695	0.5912659996861516	SGMP
sam-289	-17.556921	-39.398617	0.5821258985246154	SGMP
sam-600	-14.767907	-66.14229	0.5974962327011315	SGMP
sam-986	-51.333397	4.8144293	0.5597631627150604	SGMP
sam-244	-18.114763	-59.222942	0.6036665599587597	SGMP
sam-1040	-23.121408	1.8088133	0.5281930885087582	SGMP
sam-755	-15.130028	-39.661613	0.5541289825013258	SGMP
sam-686	-38.626728	3.94471	0.5234241236671185	SGMP
sam-246	2.6436813	-67.379265	0.5561906871788527	SGMP
sam-96	5.8498526	-63.04633	0.5563089946272689	SGMP
