SampleID	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus
JN-MF2-15053	0.05167132	-0.023148388	-0.020461228	0.070882566	-0.050029255	0.14006518	0.007113899
sam-34	0.0183235	-0.02164688	-0.04666099	0.06898048	-0.01207225	0.16208896	0.045003667
sam-875	0.062118653	0.03507703	0.04346327	0.068872735	-0.05799989	-0.120457925	0.0128304735
JN-MF2-15538	-0.03754568	-0.070232496	-0.013429621	0.07154333	-0.03752166	0.18058954	0.011429507
JN-TMF13-SX0533	0.030309532	0.024085417	-0.040695243	-0.10136285	-0.04130262	-0.12488409	0.032824643
JN-MF2-155132	-0.010993632	0.004452089	-0.0049382984	0.07316515	-0.059916914	0.17177263	0.013026422
JN-TMF10-SX0626	0.07487276	0.024571698	-0.023931418	-0.10271212	-0.035902783	0.1809198	0.043301497
sam-1049	0.067030795	0.026360445	0.044392765	0.073078975	0.03441358	-0.023626676	0.038360268
JN-TMF4-SD0146	0.07140214	-0.02219054	0.046683464	0.0700856	-0.05798118	0.17329712	0.010683161
sam-375	0.06989037	0.05512155	0.048916727	0.07283145	0.05843934	0.17824729	0.04544973
JN-MF7-SD0113	-0.056798145	0.061189886	0.0491237	0.07217771	0.07065135	-0.12789099	0.041357838
sam-918	-0.06264353	0.052888073	0.05509948	0.07756723	0.06658464	-0.021632053	0.045738563
sam-21	-0.06217883	-0.07552496	-0.04389809	-0.0717657	-0.05319498	0.17450598	-0.015202678
JN-MF2-SD0046	-0.04608158	-0.038617402	0.026862325	0.07254771	0.04736205	0.14416534	0.014071847
sam-522	-0.05592477	0.054791164	0.04689503	0.07341185	0.06501114	0.18735561	0.044220407
sam-1053	-0.061036456	-0.015144605	-0.027065257	0.06610017	-0.057917655	0.17641918	-5.1298366e-07
JN-MF2-60518	0.071337774	0.06408821	0.044681076	0.072431356	-0.036670778	0.17622459	0.043867487
JN-MF3-15592	0.07290963	0.059941355	-0.02941548	0.07147427	-0.05357711	-0.123537146	0.044478744
JN-TMF13-SX0549	-0.06686321	0.0620019	0.021421095	-0.09528684	0.06787248	-0.025131851	-0.03085673
JN-MF2-10530	-0.05972581	-0.0115889795	0.013509874	0.073415995	0.02774251	0.12228472	0.047138777
JN-MF2-SD0087	0.027971592	-0.014837554	-0.04166028	0.070635386	-0.058726624	0.054993905	0.019016515
sam-190	0.04914344	0.06504271	0.024732035	0.04960221	0.064365014	0.1626226	-0.03715031
JN-MF3-SX0132	0.07073104	0.06329321	0.053771544	0.07121951	0.07156401	0.1252381	0.042995512
JN-MF2-SD0058	0.07389661	0.037845977	0.047484525	0.07127696	0.033584848	0.18412358	0.044912174
sam-376	0.070035286	0.065330304	-0.040974982	0.07518717	0.062090974	0.061087936	0.040697683
JN-TMF10-SX0545	0.07469923	0.06276965	0.050937213	-0.09654689	0.070002034	0.18225454	0.044139773
sam-1031	-0.012655169	0.022683516	0.024035972	0.07386475	0.06788612	0.18350177	0.008239436
JN-MF2-24574	-0.05897712	-0.019057002	-0.04155768	0.07053977	-0.057492897	-0.12404646	0.0117841335
JN-MF2-15228	0.072331496	0.05346755	0.05311517	0.0737864	0.06551567	-0.12980019	0.04667531
JN-MF2-15469	0.08226798	0.061731298	0.056010608	0.07463283	0.07296532	-0.13186643	0.04530182
sam-796	-0.04604369	0.024526188	0.053225044	0.07513305	0.0030279788	-0.024868667	0.012198405
sam-592	-0.047092706	0.036887515	0.048114706	0.046972115	0.07367332	0.18702166	0.042485733
JN-MF7-SX0230	0.0837226	-0.014807926	-0.038120393	0.07051373	-0.05995099	-0.12556697	0.044301912
sam-882	-0.061971985	0.036065076	-0.01075711	0.074229814	0.06625876	0.12423096	0.044352975
JN-MF2-15214	-0.046029024	0.063366115	0.023374278	0.07443077	-0.0098354835	0.06370966	0.045591377
JN-MF2-15004	0.04010858	-0.016782617	0.04797832	0.07175877	0.05893184	0.061620697	0.04547946
JN-MF2-SX0054	-0.045178488	-0.020106118	-0.03308488	0.06867842	-0.03831047	0.12009251	-0.019075288
sam-71	-0.05618089	0.0039780266	-0.017139278	0.07352875	-0.03407649	0.18116063	0.044546757
sam-666	0.0528417	-0.015319122	0.00041546545	0.07023118	-0.06015826	0.16924022	0.044963498
JN-TMF13-SX0461	0.070198305	0.052589573	-0.0036604092	-0.10986971	0.070721135	0.14327034	0.044654533
sam-949	0.027985886	0.06522797	0.046279762	0.07307361	0.06981312	0.18261701	0.04538295
JN-MF2-15600	0.041627582	0.01971626	-0.009892658	0.046224765	-0.061566867	0.18349843	0.04301196
sam-775	-0.042610224	-0.042397417	-0.029265286	0.07195068	-0.05847313	0.17923233	0.013152934
JN-MF3-15496	-0.042714972	0.06096535	-0.0011224663	0.071157746	0.073944785	-0.02399152	0.01682028
JN-MF7-SX0065	-0.057135638	0.034388125	-0.047058567	0.04726282	-0.059873573	-0.12830874	-0.017952666
JN-TMF2-SX0510	-0.05870598	0.026306635	-0.04580912	0.015324328	-0.057094716	0.17675166	-0.052220434
sam-245	-0.04447899	0.0027617412	0.04562549	-0.018239545	0.061958596	0.18090689	-0.05675969
JN-MF7-SX0281	0.07610498	0.060858916	0.04814512	0.07517893	0.010420436	-0.13017382	0.043989617
JN-MF2-15057	0.07155077	-0.021537317	0.049899135	0.07082364	-0.031092322	-0.124399826	0.044273876
sam-126	0.03625919	0.06055831	-0.04505991	0.07000783	0.00043975958	0.11585717	0.044847254
sam-860	-0.04353197	-0.015219101	0.04392865	-0.02069879	-0.009593318	0.18530841	0.04470601
JN-TMF2-SD0157	0.04069449	-0.019911557	-0.046058044	0.0712473	-0.06323167	0.16994546	-0.019270688
JN-TMF10-SX0723	-0.04940513	0.03876116	0.054124903	-0.110755384	0.07319199	0.16831341	0.037066624
sam-175	0.0573304	0.053034775	0.005118812	0.07406613	0.023526672	0.18169738	0.046055697
sam-415	-0.04618554	0.06424466	0.050902218	0.07265416	-8.9198165e-06	0.06242643	0.044977456
JN-MF2-10501	-0.043451805	0.03601536	-0.040700924	0.045133285	-0.034813352	-0.026114276	-0.053337
JN-MF2-10192	0.06366365	-0.08331255	0.04581701	-0.105117775	0.04077226	-0.12499378	-0.007818829
JN-TMF13-SX0401	0.07198003	0.018965239	-0.04158234	-0.09776605	-0.05526537	-0.11994882	0.0060959905
JN-MF2-10466	-0.042304877	-0.06928031	0.05082953	0.07102051	0.07244782	0.18168183	-0.051380724
sam-895	0.035440437	0.0025936938	-0.01864804	0.07467503	-0.047592834	0.18146789	0.044949785
sam-374	-0.06232966	0.03752357	-0.043122925	0.07211768	-0.058481734	-0.12605356	0.006721552
JN-MF2-15553	0.0735006	0.025312817	0.054085705	0.074428976	0.034188967	-0.023424106	0.046329297
sam-125	0.020512398	0.06211464	0.028790263	0.07098344	-0.055830393	0.177366	-0.019123502
sam-939	-0.009313668	0.024316598	0.04753006	0.07367957	-0.048661795	-0.023486646	-0.014287337
sam-106	-0.0072781504	-0.025549125	-0.047232065	0.046755977	0.06445525	0.13712642	0.013708091
sam-726	-0.04484223	0.06383637	0.047488093	0.07341339	-0.0009367219	-0.021635497	0.038872205
JN-MF2-SD0100	-0.046772007	0.061192088	0.045431893	0.06970023	0.06623653	0.18197481	0.045141757
sam-262	-0.046604563	0.060316205	0.0121128885	0.0719992	0.050251402	0.14815061	0.0067614247
sam-751	-0.058843788	-0.015937261	0.028074926	0.07217411	0.058101013	0.15459453	0.013465284
JN-MF2-15293	-0.0430273	-0.06496614	-0.0075777057	0.043083988	-0.058030654	0.17805846	-0.007752199
JN-MF2-15544	-0.047981516	0.06322178	0.049420204	-0.018425694	0.046155386	0.16596122	0.03337135
JN-MF2-60535	0.028578812	0.038223602	-0.038618576	0.015444309	-0.05725614	-0.12545769	0.031483535
JN-MF2-24035	0.0530463	0.059793085	-0.03144461	0.07461568	0.04835223	0.1755072	0.04436078
sam-989	0.071405716	0.061553176	0.044429675	0.072654516	0.0726022	0.18627264	0.042029977
sam-765	0.069970414	0.03965608	0.051985055	0.07279603	0.07159548	0.16529028	0.045950882
JN-TMF2-SX0485	0.055453125	0.03685248	-0.0053633293	0.0715192	-0.058958877	-0.023965146	0.018864378
JN-MF3-S40047	0.06144498	-0.08019971	0.02206669	0.016393041	0.057855237	0.17178589	-0.018041927
JN-TMF13-SX0556	0.073231615	0.060822275	0.035402957	-0.111270845	0.058962062	-0.024571884	0.0444055
JN-MF2-SD0021	-0.045487363	0.020802302	-0.006622274	0.07054531	0.05313519	0.17954463	-0.0014882671
JN-TMF13-SX0318	0.03480042	0.056292232	0.048981134	0.048126087	-0.024643298	0.15493786	0.045656987
sam-64	-0.016985992	-0.05745866	-0.02818934	0.071319446	-0.032752074	0.17618316	0.031406168
JN-MF2-15585	-0.061450087	-0.014980904	-0.01001974	0.07290802	0.03537805	0.18197347	0.044276826
sam-985	0.07460131	0.061926074	0.05216313	0.073809594	-0.057576686	-0.12480765	0.020175138
sam-811	0.07406797	0.060019154	-0.04091817	0.0715232	-0.061562136	0.18282911	0.04392341
sam-357	0.05635136	-0.06984405	-0.006942113	0.07483609	-0.014879827	0.14639683	0.047356933
JN-TMF13-SX0599	-0.04568607	0.02733946	0.034666028	-0.11225804	0.051920764	0.18692224	0.01887071
sam-391	-0.05546253	0.049466256	-0.043232728	0.07281066	0.008354007	-0.12796018	0.043711834
sam-1023	0.018647915	0.064300366	0.052016087	0.07207264	0.0046692076	0.17974085	0.045020748
JN-MF2-15271	-0.044689234	0.020522356	0.0019443538	0.073240995	-0.04918081	0.11860984	0.044700168
sam-423	0.030613208	0.02905	0.048337672	0.07471099	0.067309916	0.15356271	0.045791674
sam-439	0.07326091	0.065105565	0.03713988	0.07296529	0.07230417	0.16837527	0.045289807
JN-MF3-SX0150	0.071147	0.053169478	0.034926847	0.049087524	0.06312141	0.18367457	0.0062927287
sam-278	0.056951042	0.06664238	0.047541548	0.072795466	0.060505137	0.16974571	0.0438968
JN-MF2-15047	0.054146774	0.05958849	-0.050000336	0.0719482	-0.038679916	-0.02578958	0.046438027
sam-684	0.07185748	-0.013198293	0.0114853075	0.07375523	-0.06234957	-0.02531672	0.011564552
sam-223	0.06627992	-0.08991945	0.029421015	0.07638817	0.066511065	0.16607986	-0.00086377485
JN-TMF10-SX0683	-0.047340915	0.05613379	-0.044301804	-0.07604964	-0.0566354	-0.122471355	0.043749332
sam-189	-0.04990642	0.060992256	-0.0486997	0.07199998	0.06836347	0.17556718	0.044664416
JN-TMF13-SX0526	-0.040418457	0.057123717	0.013259038	-0.09805658	0.058089904	-0.1250563	-0.050625462
sam-591	-0.041712984	0.018834174	-0.025396174	0.07271264	-0.044880424	-0.022835629	0.04479349
sam-276	-0.03983301	0.053396713	0.052478474	0.072292306	-0.015174211	0.14081433	0.037887797
sam-803	-0.044662014	-0.06663503	0.035175767	0.048006106	0.071300924	-0.13160056	0.044324595
JN-MF2-24562	0.037482034	0.06264755	0.043867838	0.07229897	-0.0502353	-0.12868996	0.036944818
JN-MF3-SX0199	-0.04545327	-0.023702135	-0.042366713	0.07344019	0.058625102	0.18139201	0.04373814
sam-484	-0.04658525	0.05383575	0.044612102	0.07596154	-0.03361613	-0.021873187	0.045540854
JN-MF7-SX0156	0.035630994	0.062448323	-0.0037439372	0.07371807	0.071847886	-0.02526038	0.04391744
sam-82	-0.03635953	-0.075836666	0.0038807043	0.069978714	-0.056093827	0.17105316	0.0061962144
sam-747	-0.041287825	-0.015286571	0.0076775867	0.015002105	0.06631014	0.1552041	0.044659223
JN-TMF13-SX0563	0.07489559	0.057723075	-0.044153422	-0.106058955	-0.049752448	0.17284325	0.04367991
JN-MF2-15499	0.055214543	0.06550486	0.035400502	0.075211525	0.06547786	0.1881901	-0.027421318
sam-1046	-0.045069218	-0.023474615	0.0015922971	0.048545815	0.0640796	-0.024694474	0.046706527
JN-MF7-SX0252	0.03577487	-0.022994371	-0.022345314	0.07181982	0.069279805	-0.13141645	-0.01894661
JN-MF2-SD0077	0.025521072	-0.012237744	0.034712512	0.0691579	-0.05803969	0.14762379	0.03838582
sam-42	-0.04506467	-0.015743088	-0.007991278	0.0689526	-0.0444069	0.17660551	0.0063490337
sam-308	0.038641345	0.05882906	-0.045463763	0.06891357	-0.059950065	0.056635294	0.046344433
JN-MF2-15102	0.06110783	0.056752913	-0.047785047	0.044425543	-0.0025446126	0.17917325	0.04547904
JN-MF2-SD0012	-0.03555479	0.060327068	-0.03156426	0.07155516	-0.058111638	-0.12250316	0.043212295
JN-MF7-SX0247	-0.043587986	0.03635356	0.05242488	0.017347861	-0.030254383	-0.12898925	0.044501524
JN-MF2-SD0063	0.077082396	0.034925226	0.054854464	0.06972997	0.023370687	0.18463142	0.04349871
sam-254	-0.04321328	-0.014417555	-0.043529898	0.07330896	-0.047619168	0.17953852	0.038020577
JN-MF2-20182	-0.060190268	0.022085218	0.050520796	0.07277247	0.06876937	-0.13192211	0.043420926
sam-452	0.07379383	0.06489718	0.05004921	0.072383106	-0.06370666	0.17968462	0.04421209
sam-517	-0.044509463	0.061700642	0.02580767	0.07420636	0.05326812	0.17809778	0.04799731
JN-MF2-15289	0.02304202	-0.018862177	0.05271418	0.07340373	0.06522519	0.14321928	0.04497531
sam-329	-0.05386437	0.058919776	0.01121464	-0.05972066	-0.031133715	0.18067092	-0.00036022472
JN-MF2-10404	0.069856495	0.06203604	0.05154824	0.07292535	0.06796637	0.17829058	0.04460656
sam-14	0.02349911	-0.01479008	0.00085185585	-0.020436881	-0.061594635	0.17353898	0.03242519
JN-MF7-SD0094	-0.061560314	0.050669894	0.0513115	0.071621574	0.061931998	-0.021728724	0.0439423
JN-MF2-15498	-0.056563824	0.025939384	0.041456636	0.045339976	-0.057449445	-0.12315767	-0.035383884
sam-469	-0.045627695	0.038350366	0.028080428	0.07408706	-0.046776857	-0.022362083	0.04638164
sam-504	0.054842696	0.04065855	0.045542717	0.07255381	0.035752717	0.18450664	0.046464622
sam-639	-0.046038892	0.034885593	-0.03984953	0.0708165	-0.013712755	-0.12344934	-0.021029824
JN-TMF2-SD0163	0.064996466	0.020792	0.014069613	0.06927809	-0.05664116	-0.1208447	0.044205256
sam-53	-0.06510669	-0.019629465	-0.02423565	0.07151102	-0.013387615	0.14555661	0.046111442
JN-MF2-15505	-0.06173502	0.050742004	0.03768068	0.07355973	0.014502746	-0.022894217	0.04377947
JN-TMF10-SX0650	0.06693046	0.06101357	-0.024585921	-0.09674384	0.009986542	-0.13087438	0.032149743
JN-TMF10-SX0670	0.06605676	0.037159186	0.012140505	-0.098805696	-0.05484608	-0.023544258	-0.051870674
JN-TMF13-SX0393	-0.038519952	-0.07524152	0.02549235	-0.10178189	0.070828706	0.18778186	-0.020627668
JN-MF2-10442	0.026693061	0.018367652	0.052557778	0.07174306	0.07135105	0.18358196	0.04328264
JN-MF2-15042	-0.04612571	-0.013207851	0.045378484	0.072483	-0.00040241427	0.05885455	0.044755742
JN-TMF2-SD0193	0.07092484	0.024982695	0.013397399	0.0728959	0.03505048	-0.12931012	0.04385617
sam-91	0.053104587	0.041414503	-0.0009829442	0.07105016	-0.056821145	0.17474979	0.019263133
JN-MF2-60571	-0.06478225	0.0018031315	-0.0439424	0.06858243	0.019543402	-0.12478471	0.018471677
sam-340	-0.016305508	0.040251248	0.029203096	0.04666303	-0.059503436	0.18135689	0.0377308
JN-MF2-15286	-0.04612676	0.064115	0.048476227	0.04723783	0.071435615	0.063097924	0.045220856
sam-766	0.029266628	-0.040550087	0.04736196	0.0710619	0.04905819	0.06204241	0.018047463
JN-MF2-SD0028	0.05760983	0.063976444	-0.047269586	0.07291245	0.06898992	0.1270206	0.046555378
sam-724	0.06702704	0.05159832	0.02864535	0.07220971	-0.0640651	0.13951747	0.03363035
JN-TMF2-SX0412	-0.045585804	0.037578728	-0.04132741	0.071827024	-0.053497996	0.14392672	-0.008100979
sam-275	-0.041927256	0.06367946	-0.00022285008	0.072726905	0.024154175	0.17972495	0.045805678
JN-MF2-SD0023	-0.04735039	0.06395306	0.01755342	0.07189968	0.060519684	0.18971048	0.045863405
sam-593	0.050595097	0.05960756	0.05366214	0.070987865	0.06871069	0.18342976	0.043367725
sam-324	-0.056408852	0.021216242	0.04444085	0.071866035	-0.03678108	0.13737579	-0.044600826
JN-MF2-SD0065	0.073095486	0.06286126	0.055452432	-0.018795172	0.073966436	0.18915573	0.04231434
JN-MF7-SX0227	-0.045057256	0.06111291	-0.0472122	0.0710158	0.07281966	0.061717726	0.043940116
sam-992	-0.0451687	0.04774744	0.016393978	0.070523635	0.014346676	-0.025997711	0.032506667
JN-MF2-16074	0.07167207	0.05818743	0.0487732	0.07168264	0.07173159	0.18373115	0.04532294
JN-MF3-SX0173	0.07230407	0.037858192	0.04825499	-0.08366082	0.070320345	0.1829994	0.041802578
sam-668	-0.004126362	0.018668812	0.02860677	0.072687715	-0.03560471	-0.13019192	0.0071652313
JN-MF2-27089	0.053403236	0.02639694	0.05606193	0.072267696	0.07345853	0.1282027	0.04731986
JN-MF7-SX0260	0.08054321	0.059771247	0.055654787	0.07168915	-0.060318593	-0.12315341	0.04575264
JN-MF2-15524	0.033902302	0.05582474	0.013821831	0.046316177	-0.057610683	-0.024305979	-0.044890102
JN-MF2-24564	0.05802975	0.048522122	-0.040286332	0.07314683	0.047510196	-0.1253394	0.018207958
sam-295	-0.051326785	0.063225776	0.045627203	0.07237293	0.05357544	0.18074365	0.04580735
JN-MF2-SD0085	-0.058487635	0.02036086	-0.034298077	0.073790506	-0.04291421	-0.022649128	-0.008790811
sam-485	-0.061872263	0.02300246	-0.02307162	0.07130215	-0.0395896	0.17662582	0.0066538523
JN-MF2-60583	-0.007930897	0.050022274	-0.02439348	0.072134	-0.061009068	-0.1285067	0.04509206
sam-274	-0.005251071	0.054239865	0.04952381	0.07427891	0.06473061	-0.021682108	0.03730319
JN-TMF13-SX0560	-0.04373054	0.05993298	-0.033854377	-0.0387124	-0.052412618	0.15823644	-0.01874477
JN-MF2-15076	-0.05276412	-0.01871646	0.046287473	0.07011026	-0.013623956	-0.13138057	0.04532563
JN-MF2-15222	0.0515872	-0.012019732	0.051184885	0.07400975	0.06821788	0.15203464	0.032821212
JN-MF3-SX0143	0.07501072	0.06379249	0.048132103	0.07204292	0.07297808	-0.13095285	0.042352185
sam-649	0.07133482	-0.066734955	0.045650396	0.07153422	-0.03667255	-0.024569947	0.045058716
sam-740	0.048145656	0.053933665	-0.018888991	0.07328193	-0.05936189	0.17820661	0.04655784
JN-MF2-15372	0.03530393	0.05443996	0.053522237	0.07213775	-0.025217684	-0.024309384	0.044431724
sam-218	-0.06140578	-0.024030358	-0.046684615	0.07368867	-0.045210153	0.18135646	0.038876988
JN-TMF13-SD0204	0.05348586	-0.082907066	-0.039430533	-0.10182157	-0.05303923	0.14370197	0.030004598
JN-MF2-15033	0.05803182	0.06401913	-0.0004204746	0.07235752	0.00078637444	-0.12761286	0.04449628
JN-TMF10-SX0624	0.07248424	0.016586678	0.02046704	-0.096781	0.03935336	0.059643492	0.043617465
sam-832	-0.065163165	0.060312785	0.054582313	0.048927434	0.043305587	-0.021884466	0.044756085
sam-701	-0.042088658	0.017543482	0.011863049	0.0709629	0.06492543	-0.12983315	-0.043209594
JN-MF3-S40070	0.081353575	0.063308276	-0.021996345	0.07218986	0.07493406	0.1898162	0.0097821895
JN-MF7-SD0116	0.07311844	0.0023968827	-0.045497984	0.07038501	-0.059711512	-0.12222885	0.008956375
JN-TMF13-SX0430	0.0712094	0.052092172	0.0053820815	-0.10317403	-0.05566185	0.17403948	0.039178386
sam-590	-0.06700065	0.017503697	0.051353123	0.07402732	-0.032761462	-0.02262694	0.04342942
JN-MF2-15081	-0.006131454	0.03647973	0.043426037	0.072485775	-0.043225314	-0.13011956	0.0060014524
sam-786	0.025496429	-0.020227838	0.045180257	0.06961464	-0.058990236	-0.023472343	0.03176541
sam-475	0.06245052	-0.024595411	0.011239222	0.071666926	-0.0556797	0.17196414	-0.024677234
JN-MF7-SD0112	0.06969306	0.050075263	0.043080866	0.047304343	0.06298973	-0.13133776	-0.018483352
JN-MF2-24565	-0.06820813	0.052911684	0.051267475	0.07309652	-0.04553567	-0.022934537	-0.014540062
JN-MF2-24561	-0.04298973	0.058979556	-0.043718304	0.06686495	-0.060267176	0.17750514	0.046741597
JN-TMF2-SX0488	0.06949052	0.06374811	0.049671512	0.072319835	0.062180016	0.18454026	0.045397405
sam-540	0.068069525	0.021471288	-0.008372758	0.074758485	0.06179933	0.15580542	0.04636839
JN-MF2-SX0021	-0.047048006	0.064162046	0.046417363	0.01643895	0.06930009	0.12789565	-0.0076001915
sam-296	0.021493366	0.042558797	0.045314286	0.07265826	0.05012092	0.180059	0.01888248
JN-MF2-21099	0.058986563	0.056902185	0.05248501	0.045604203	-0.062023554	0.12526274	0.0428934
JN-MF2-SX0056	0.064862244	0.040357146	0.04701126	0.069933645	-0.041764542	0.17006361	0.046031225
sam-383	-0.028393624	-0.01926455	-0.0030390099	0.0737699	-0.044692937	0.18121466	0.038735315
sam-470	0.06703896	0.05847761	-0.023287762	0.016442714	-0.059960514	0.17778158	-0.016406937
sam-577	-0.04691407	-0.082630925	0.045983132	-0.10662389	0.0728381	-0.12738113	0.011901232
JN-MF2-15558	0.07261316	0.063648276	0.035957888	0.071444616	0.06937101	0.1258999	0.045868557
JN-TMF10-SX0629	0.07022239	0.051024344	-0.043517888	-0.107081495	0.06898509	-0.025498621	0.042151578
sam-411	0.06941476	0.053747058	0.05426719	0.07303488	0.025743498	-0.023631088	0.04526516
JN-TMF10-SX0732	0.06741308	0.058189962	0.04657841	-0.10401152	0.035454564	0.16280094	-0.0017170168
sam-745	-0.048122574	0.060236953	-0.018324325	0.073745295	-0.012379506	0.18971424	0.03838035
sam-200	-0.041314453	0.05153296	-0.044266578	0.015475689	0.027221622	0.14530075	0.04616365
sam-19	0.030294186	-0.047214076	0.022974752	0.07179369	-0.05239071	0.17552684	-0.035655137
JN-TMF13-SX0542	-0.04043309	0.060553722	-0.0017699848	-0.100317106	0.0588537	0.1482823	0.031635486
sam-164	-0.013594911	0.065035716	0.027614862	0.07131313	-0.012299302	0.12124819	0.046613116
sam-533	0.041074015	0.020480609	0.017340885	-0.09235269	-0.011915957	0.18293235	-0.036122464
JN-TMF13-SX0373	-0.04499374	0.025064982	-0.047151692	-0.10476644	0.06837946	0.12073318	0.015977236
JN-MF3-SX0135	-0.04886111	0.060951654	0.04592332	0.07061135	0.04303986	0.18716982	0.042920474
sam-237	0.040672008	0.0608424	0.024966119	-0.11420771	-0.0341534	0.18075262	0.045966875
JN-MF2-15043	-0.06279138	-0.016350957	-0.03315948	0.070055686	-0.0148901595	0.057560865	-0.018471926
sam-675	0.060136314	-0.01281813	0.052188076	0.073305525	0.06841501	-0.12996353	-0.013220273
JN-MF2-SD0047	0.072574794	0.02059438	0.028727684	0.07319116	0.07108235	0.1828095	0.044685565
sam-121	0.07268645	0.061879415	0.035129398	0.072068386	-0.0101392325	0.16419731	0.04584917
JN-TMF2-SX0483	0.06845605	0.052664872	0.048170652	0.015356639	0.052826237	0.18277353	0.04620954
sam-615	0.0507908	-0.05340164	-0.045342866	0.043045755	-0.05279348	-0.12062828	0.04345736
sam-537	0.0695027	0.003074069	0.024954746	0.01688741	-0.052780416	0.16728468	0.032342087
JN-MF2-23035	0.041649427	0.06190032	0.046945717	0.07180181	0.07050431	0.18661387	0.04519662
JN-MF2-15078	-0.04559976	-0.022709416	0.02328185	0.07139454	-0.059040822	-0.022582678	0.032541547
sam-78	0.042625632	0.06374608	-0.008891892	0.013503725	-0.0197812	0.17185573	-0.01610637
JN-MF2-10504	-0.04835512	0.051778607	0.007873447	0.07201684	0.0034828612	-0.12900102	0.04663707
sam-1034	0.014943896	0.038483955	-0.010640894	0.014797551	-0.059354782	-0.12886946	0.044339266
sam-836	-0.036870014	0.03902822	-0.010186271	0.072724596	-0.047892135	0.18095905	0.039927147
sam-734	0.07142728	0.0389477	0.050576903	0.04901577	0.069792695	-0.13045153	0.046093512
JN-TMF2-SD0190	-0.051674206	0.0011852469	0.048357043	0.072318584	0.06619157	0.1856264	0.045263197
sam-988	0.06441982	-0.06988354	-0.025175195	0.07314715	-0.058821976	-0.024604063	0.04525422
sam-589	0.019436542	0.06290811	0.056233674	0.07398027	0.060416926	-0.13338424	0.04690532
JN-MF2-10218	0.012806297	0.059887342	0.04910443	0.074275754	0.05318819	-0.13700056	0.045535564
JN-MF3-S40046	-0.06823895	0.05312033	0.050336912	0.072666004	0.06706824	0.14699927	-0.045533992
sam-47	-0.054361995	0.02739412	-0.043828487	0.0713704	-0.03787583	0.17927155	0.046213508
JN-MF2-SX0042	0.07415682	0.039427105	0.053005293	0.07451767	0.0697278	-0.13195668	0.04449785
sam-09	-0.068232596	0.053733665	-0.02690715	0.07077828	-0.055314377	0.14437431	0.039723765
sam-693	-0.047816586	0.058251485	0.051050257	0.06865381	-0.011613866	0.18136767	0.043588627
sam-447	-0.041040286	0.038116794	0.01815071	0.0740455	-0.017771613	-0.02266111	0.02017205
JN-MF2-SX0018	-0.018394157	0.06343675	0.02071535	0.047636554	0.07368098	-0.13619255	0.044301823
sam-1026	0.04125667	0.06347659	-0.032821126	0.071225636	-0.05658699	0.17863017	0.047521856
sam-632	0.069638245	0.0249741	0.050672606	0.07198407	0.06361592	0.12345468	0.04460239
sam-729	-0.03385998	0.062621064	0.05399516	0.05011362	0.069405645	0.18340977	0.0454505
sam-343	-0.0059312577	-0.018538961	-0.0407256	0.07222421	-0.045999497	0.14116125	0.047151227
JN-TMF10-SX0618	0.078161515	0.06402677	0.055203017	0.07385192	0.073748454	0.12725799	0.04342323
sam-645	0.045209292	-0.023993952	0.015436325	0.07205235	-0.04667857	0.13995013	0.011593547
JN-TMF13-SX0663	0.054751486	0.061943084	0.004853846	-0.080207996	0.014301175	0.06089482	0.044571128
sam-90	-0.014366125	-0.072885	-0.020349074	-0.02043619	-0.051131014	0.17468488	-0.043679286
sam-150	0.026729958	-0.070831746	-0.044429522	0.07047119	-0.05234527	-0.12075086	0.03750889
sam-916	0.073096946	0.061958287	-0.04732884	0.07405191	0.069052495	0.184324	0.04578743
JN-TMF10-SX0633	0.07134304	0.05165454	7.915355e-06	0.014319569	-0.05297631	0.17868899	0.045991097
JN-TMF13-SX0607	0.06877463	0.06287047	0.047715936	-0.10186767	-0.010937583	0.18247186	0.04430843
sam-482	-0.01222287	0.06322782	0.049662516	0.051056728	0.039995033	0.06527434	0.04620344
sam-584	0.025035022	0.004429579	-0.04654074	0.04657536	-0.06028387	-0.026163619	0.033330157
sam-279	-0.043924328	0.027277168	0.0008884875	0.07369934	0.03229338	0.05708741	0.03859569
JN-TMF13-SX0437	-0.048178453	0.05673135	-0.043915726	0.04513958	-0.060606964	0.055561293	0.0056084846
sam-404	0.06904791	0.041183352	0.004015411	0.074599944	0.043498155	0.18216461	0.044768814
JN-MF2-SX0006	0.0236427	0.059914187	-0.026891083	0.043752134	-0.060966913	0.058518928	0.018245542
sam-876	0.07313804	0.061061837	0.0024543677	0.07559086	-0.056724373	-0.1250858	0.043767773
