SampleID	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus
G440606627	-0.046447296	-0.013641166	0.060923588	-0.09104604	0.07555137	-0.11825882	0.037136573
G440981046	0.011387435	-0.062649585	-0.042458717	0.049488224	-0.04472629	0.1298809	-0.046160422
G441802434	0.0866711	0.052494828	-0.04135675	0.04912731	-0.056829497	-0.114044785	-0.031520702
G440205183	-0.051145703	-0.0741252	0.044685867	-0.08352022	0.04087775	-0.119305946	-0.018060017
G440883536	0.08273357	-0.070734955	0.02288184	0.05323705	0.0738677	-0.11058052	0.009380418
G440205411	0.084414884	0.056235872	0.05824794	-0.06986963	0.07300059	0.12066634	0.031913847
G440104289	-0.046405558	0.039310317	0.056499984	-0.105176345	0.06859263	-0.10731958	-0.049034018
G445302316	-0.048356168	-0.021381434	-0.04186406	-0.10487361	-0.05327836	0.050019987	-0.015385161
G440282293	0.009139968	0.04910199	0.05707377	0.07067703	-0.056012854	-0.108566284	-0.03916886
G440104176	0.08564523	0.053869784	0.05611542	0.071447425	0.012855104	-0.11337038	-0.045519482
G440883420	-0.05975295	-0.053574488	-0.014816967	0.07280641	-0.049145684	-0.105333135	-0.042128664
G441284540	0.0901988	0.05376567	-0.046342246	0.049828116	0.07431803	-0.11670948	-0.04233601
G440305592	-0.042276476	-0.061438546	-0.0271255	-0.037259497	-0.03110291	-0.10760021	-0.046883702
G440104272	0.08565137	-0.0064510372	0.057861593	-0.1051984	0.07177638	-0.11077808	-0.03986463
G441424398	-0.04461439	-0.05992372	-0.015400082	-0.10596373	0.02890163	-0.1088595	0.00910251
G440104596	0.033042703	-0.015900984	-0.0044995006	-0.10105859	-0.0058442843	-0.1131414	-0.003706307
G440606291	0.09122491	0.05494805	0.056311853	-0.015587383	0.07009016	-0.11121701	-0.013464168
G445224469	0.030081758	0.034546785	-0.0399017	-0.06788347	-0.054687776	-0.105130576	-0.044721615
G441424085	-0.03861433	-0.063491315	0.039059505	0.072051056	-0.03005537	-0.10814834	-0.04819001
G440883017	0.08771361	0.017340628	-0.04217012	-0.015093343	-0.046129737	-0.11340369	-0.046739582
G445224076	-0.04075934	-0.06427543	-0.03398346	-0.10343555	0.0015434037	-0.110001296	0.03724314
G440883217	-0.041029315	-0.05574362	-0.03507295	0.07020026	-0.015019373	-0.10149416	-0.04160019
G440305537	0.07465057	-0.017013615	-0.043738876	-0.101192534	-0.055690892	-0.020059478	-0.022886185
G440282081	0.085684314	-0.020288344	0.04759984	0.050036572	-0.04776653	-0.10364859	-0.026124671
G440883466	0.062435836	-0.058808256	-0.036257364	0.06868573	-0.055135272	-0.1010457	-0.039894823
G441502554	-0.041586857	0.036257125	-0.041489817	-0.09744693	-0.057560686	0.17957118	-0.04915561
G441284477	-0.04498239	-0.0656596	-0.027157674	-0.10627924	0.07164586	-0.10853643	0.009564461
G445224406	0.08510667	0.047565084	-0.047705553	0.07217404	-0.046718087	0.057689317	-0.007509085
G441284001	0.081782915	-0.06802133	-0.045288403	0.072867304	0.07225344	-0.028045973	-0.010978157
G440305496	-0.06884872	-0.008125641	-0.03938716	0.07387429	0.072984815	-0.11053629	-0.025317557
G440282170	-0.07516819	0.039392177	-0.047616135	0.07151069	0.06469324	-0.11589141	-0.035789844
G440883351	-0.04002378	-0.05846608	-0.030323641	0.070126	-0.0504065	-0.10401383	-0.04385833
G441424433	-0.061739575	0.017597353	-0.03829496	0.06697538	-0.058274362	0.17351131	-0.04547299
G440883046	0.08240563	0.013344042	-0.04048391	-0.036557592	-0.05909607	0.049341902	-0.04612804
G445302069	0.08227134	0.04420961	-0.021364221	0.07358981	0.022173144	-0.11954729	0.044424783
G440981191	-0.038585044	-0.06502648	-0.036816273	0.071553804	0.03468182	0.1746571	-0.046275094
G441303507	0.08453345	0.05663635	0.05617465	-0.013176319	0.07390508	-0.121852934	0.038538307
G440981072	-0.043586317	-0.063879035	-0.044329897	-0.0411123	0.06702896	0.05270079	-0.046567496
G441303330	0.008084935	0.049926315	0.054569833	-0.03599792	0.039917182	-0.11389961	0.03888158
G440981365	-0.05541067	-0.021325646	-0.037210375	0.06875249	-0.055346202	-0.0207666	-0.04773188
G440205048	-0.025363006	0.053675856	-0.014064788	0.07258478	-0.047363833	-0.11267161	0.04211125
G440305732	0.011650614	0.055747956	0.053816106	0.07452836	0.027656307	-0.016138304	-0.034308143
G440104309	-0.06905698	0.038392153	-0.036970075	-0.090245195	-0.044683244	-0.10673758	-0.04771677
G441303614	-0.05240396	-0.01589398	0.057969138	-0.110961266	-0.0051185037	0.05524729	0.041126385
G445302640	0.08540505	0.059123892	0.05419835	0.06999045	0.07461609	-0.1253595	0.037443027
G445224484	0.08823257	0.02819705	0.061240356	-0.102932714	0.07561351	0.16204323	0.038581826
G441284093	0.08174009	-0.06333684	-0.046431873	-0.10560843	0.07461567	-0.0262284	-0.031544596
G441284330	-0.042783532	0.048378002	0.05804873	0.07029482	-0.02967754	-0.10844118	0.029774116
G440883547	-0.044131085	-0.04774841	-0.035016965	0.020903222	-0.053970113	-0.10331341	-0.026626362
G441424054	-0.021029448	0.054218356	0.0626612	-0.10120668	0.067296594	0.1386195	0.03199992
G440305090	0.06574982	0.05227029	-0.035171732	0.051020086	-0.055852618	-0.10451485	-0.010318098
G441502495	0.013465924	-0.05518149	0.062818	-0.10261822	-0.05804484	0.18040884	-0.011903567
G445224545	-0.043058865	-0.007430927	-0.04017624	-0.10707752	-0.052222397	-0.11221828	0.010176017
G441284135	-0.01019717	-0.011641892	0.051659882	0.050832566	0.012846965	-0.11658029	-0.04389573
G441802461	-0.0663495	0.0043440685	0.048419476	-0.052397344	0.06457652	-0.1086666	-0.028029913
G440104069	-0.048199743	0.018267224	0.061680667	-0.06921018	0.052053902	-0.12109287	0.039821964
G445302614	0.066243336	0.057075378	0.06374154	-0.018936392	0.07666245	-0.015792286	0.041936547
G440205434	-0.01900205	0.055059798	-0.047751326	-0.08989275	-0.03947061	0.17898819	-0.05061168
G440205452	-0.04214688	-0.06452498	0.06054899	-0.1026592	0.07406119	-0.01926785	-0.03806273
G441502261	0.02529433	-0.048355885	-0.043150563	0.0703302	-0.059595257	-0.020180158	-0.0475225
G440205083	-0.012922111	0.015353546	-0.038705684	0.069240935	-0.05367754	-0.108998924	-0.047757722
G445302559	-0.061204858	-0.05742674	-0.042358033	-0.09965593	-0.054339293	-0.106421426	0.001540538
G440282402	-0.044551585	-0.06322736	0.057333946	-0.10618191	-0.053429946	-0.01984503	-0.044514168
G441502116	-0.038746163	-0.04502126	-0.03591772	-0.093939506	-0.05259359	-0.10545913	-0.03814261
G440606079	0.07689482	-0.06309886	0.0256218	0.022209002	0.073633224	0.16877167	-0.02273631
G441502525	-0.06854547	-0.06232347	-0.038675617	-0.10620564	0.07229317	-0.11097789	-0.03395699
G440883150	-0.045816198	-0.06428311	-0.046168916	-0.03385071	0.0012076953	0.051632635	-0.012244904
G440305294	0.080732554	-0.009845485	-0.038918737	0.04575917	-0.056627017	-0.017382119	-0.0482926
G441303156	-0.044981603	0.04482527	0.04246013	-0.035787985	-0.05454168	-0.10671353	0.019270485
G441303244	-0.050496228	0.055425175	0.052713733	0.07057509	0.068799	-0.11906348	0.03755171
G440205489	0.091968566	-0.03853015	-0.0437265	-0.0945733	-0.015866265	-0.015246943	0.010224101
G440883378	0.0828587	-0.010069818	-0.028381187	-0.10320541	-0.056940936	0.11141626	0.038686313
G440282116	0.011592971	-0.06307618	0.054789837	-0.09307842	-0.057951905	-0.021058358	-0.03789192
G440282183	0.088655815	0.057751134	0.056806922	-0.1103427	0.071621485	-0.11164576	0.014615183
G441802258	-0.042830557	0.049350355	-0.03984707	-0.10268179	-0.057585184	-0.022635542	-0.043495364
G441284318	-0.05203561	-0.010035101	-0.047918167	0.06853733	-0.045067057	-0.11232802	-0.03040926
G441502275	-0.07018799	-0.061775684	-0.038389537	0.06733399	-0.05471657	-0.102707595	-0.04763478
G445302380	-0.062264714	0.026667397	0.024768995	-0.1020784	-0.05547884	0.17836668	0.036695812
G445302128	-0.0149923125	0.049614523	0.05853273	0.052260716	0.0660092	-0.10970985	-0.043536164
G440883014	0.08519743	-0.07528308	0.055491053	-0.013882462	0.07155728	-0.12205996	0.03662882
G440104510	-0.04810075	-0.06562897	-0.0075058485	-0.104021646	-0.053013183	-0.11124933	-0.039484505
G441502133	-0.0668725	0.040772695	-0.04819046	0.050838895	-0.046593767	-0.018504916	0.019413576
G440606312	-0.077104956	-0.07948877	0.053942014	0.075553544	0.03685957	-0.12271944	0.03799298
G440606323	0.089140326	-0.0139089	0.016761675	-0.039842337	0.06850341	-0.11471311	0.041540734
G440282121	-0.031649753	0.024984919	-0.040096726	0.07309971	-0.056891154	-0.114052504	-0.03067231
G440606431	-0.049428467	0.037916888	-0.04065844	-0.05574208	-0.035884254	-0.1091323	0.040512275
G441284243	0.09223933	0.054275934	0.056207135	-0.10176949	-0.06056765	-0.11084845	0.040558096
G441802281	0.011889574	-0.010443052	-0.04045803	0.06829501	-0.057193782	-0.10499565	-0.0461583
G440305106	-0.02421976	0.01751177	0.06124705	-0.01716045	0.07105004	-0.121884085	0.038791027
G440282427	0.08611289	0.0508239	0.0521175	0.052619006	0.07461005	-0.118681625	0.03790722
G445302097	0.08052976	-0.06864296	0.015335785	-0.105423495	0.06823833	-0.1108934	-0.022278056
G440883603	-0.059486132	0.0039342986	-0.045425244	0.04975398	-0.055485606	-0.106888674	-0.014269947
G441802458	-0.0650106	-0.05831001	-0.036684003	0.04777561	-0.055249933	-0.1040645	-0.043096814
G441284376	-0.066996396	0.05621635	-0.041082516	0.051690526	-0.05627832	-0.11187555	-0.0168914
G445302439	-0.07246448	-0.060906205	-0.025474096	0.07178037	-0.05952659	-0.10951964	-0.042160373
G440305587	-0.07010832	-0.01662598	-0.03894197	0.019099848	-0.0042135385	-0.10964206	0.0135191
G441802081	-0.07006566	-0.060505923	-0.037588466	0.05072705	-0.058468603	-0.022978207	-0.043578435
G445224011	-0.03546322	-0.054899942	-0.03807177	0.019738102	-0.054981183	-0.10129184	-0.040986173
G440104305	-0.057969816	0.055443138	0.059458714	-0.10600058	-0.054508172	-0.01767013	-0.014866037
G440883495	-0.04174653	-0.06488232	0.048738785	-0.07024238	0.06927512	0.17109793	-0.044775728
G441424253	-0.061354578	0.016605739	-0.04064973	-0.10068971	-0.04609072	-0.018622577	-0.044213288
G440606466	-0.043586604	-0.035581954	-0.03745335	0.02174035	-0.05439942	-0.104048565	-0.042496115
G441802477	0.0038461292	-0.061737772	0.041156393	-0.10304891	0.05523478	-0.020274507	-0.04231267
G440205313	-0.050077297	-0.0610662	-0.048839543	0.07357918	0.0016105508	-0.11451473	-0.04046026
G440282009	-0.028445335	-0.05945712	-0.039022584	-0.09565322	0.021921916	0.047046207	-0.047794003
G441802579	-0.041278098	-0.06319546	-0.03313107	-0.098042004	-0.05330748	-0.104698576	-0.042758897
G440883198	-0.008744532	-0.009244792	-0.043778587	0.07104149	0.075434916	-0.021398708	-0.047168426
G440606315	0.09463555	-0.026849546	-0.04355032	-0.10374254	-0.05733534	-0.11481147	0.040523432
G441802516	-0.04131275	-0.058890823	0.0103500895	-0.103531346	-0.056339085	0.04827815	-0.013386688
G441424082	-0.06192354	-0.06315522	0.047418185	0.01947344	0.06789082	-0.11211315	-0.0063575525
G440981330	0.093739524	0.058083195	0.043879274	0.07174255	0.06987295	-0.11492069	-0.04316533
G445302346	0.09325001	-0.073976435	0.058486275	0.05405151	0.074072726	-0.11707974	0.042821772
G445224572	-0.062047895	0.004127843	-0.039041266	-0.102225244	-0.057849877	0.11117199	-0.03408342
G440883486	0.08726008	0.051854618	0.051699743	0.06892492	-0.039805193	-0.114472695	0.030489378
G440883513	-0.07532404	0.04175648	-0.045834195	-0.11139864	-0.043607336	-0.10869709	-0.016827786
G440282138	-0.06007364	0.053725973	-0.03998338	0.01954156	-0.057545632	0.052796002	0.028860552
G445302563	0.09240342	-0.01628913	0.055595014	0.052216753	-0.044217322	-0.10933216	0.0414008
G440205486	-0.026104102	-0.07001542	-0.0410292	-0.095933214	-0.0422946	-0.11920705	-0.01473862
G441303615	-0.062088463	0.028306033	-0.02988329	-0.10344015	-0.04523268	-0.018224241	-0.04565383
G441424288	0.08466711	-0.031232575	0.060597386	-0.10341425	0.07657684	0.13705482	0.009793967
G440305045	0.086467445	0.022586262	-0.047455844	-0.10772417	0.06269574	0.17065471	0.0028122782
G440981444	-0.05316708	0.052610233	0.05715567	-0.112465195	0.06011023	-0.017465666	-0.032631163
G445302220	0.03991492	-0.06453939	0.030210232	-0.10506282	0.024829132	-0.019793928	-0.04422694
G440883588	-0.04499019	-0.061946858	0.057162102	-0.09885603	-0.030205933	0.12922859	-0.04041921
G441303204	-0.068966165	-0.04567563	-0.034860075	-0.105271414	0.010562109	-0.104938835	-0.014157268
G441802469	0.08597464	-0.06750797	0.055085823	-0.105307765	0.012785675	-0.110975586	0.032567758
G440104355	-0.0214129	0.055955686	-0.025111182	-0.110034525	0.01563868	-0.11639524	-0.017750956
G441284519	-0.06796122	-0.010273632	0.038934384	0.070446834	0.05176526	-0.11420947	-0.046081375
G441802372	-0.060113702	-0.063125715	0.0076724906	-0.10285904	0.07311283	0.13263726	-0.03976495
G441424123	-0.043707527	-0.022492476	-0.03722221	-0.10303611	-0.044659354	-0.10659176	-0.011655848
G440282364	-0.05113155	0.04206301	0.059079587	-0.10867686	0.02531248	0.058619376	0.02239903
G440981300	-0.045071397	0.015468444	-0.032669157	0.07251758	-0.03450132	-0.017380172	-0.043603934
G441284290	0.0887261	-0.06895561	-0.03937187	-0.016738875	-0.055740163	-0.10782182	0.041192546
G441303026	-0.045449127	-0.06708218	0.05624842	-0.05610505	0.071224555	-0.020742543	-0.041950677
G441284331	-0.04716115	0.041425146	-0.036132343	0.06809074	-0.044578683	-0.10192664	-0.047769316
G440104245	-0.0477081	-0.020669075	-0.040897623	-0.10318586	-0.05774059	0.05473148	-0.03213388
G441802542	-0.04376663	-0.062799945	-0.038570303	-0.1002053	-0.053580098	-0.104153894	-0.043853384
G440282008	-0.046406113	-0.05067578	0.009133035	-0.094943054	0.07178574	-0.020153377	-0.04614499
G441284221	0.086459525	-0.011880302	-0.049046688	0.018688945	0.015492825	-0.11537253	0.041250285
G440305615	-0.07087381	-0.04984117	-0.040392835	-0.10432728	-0.055962607	-0.1025831	-0.014248072
G441502447	0.08489453	0.017071394	-0.043802395	0.06965141	-0.058652293	-0.01798318	-0.05041354
G441424546	-0.048917845	0.047722027	-0.042770278	-0.011231491	-0.049581535	-0.017488612	0.04437926
G440883387	-0.07143781	0.057914484	0.056983955	0.052781664	0.07448018	-0.01675298	0.009779527
G445302657	-0.04707907	-0.06479963	0.061533872	-0.10670342	0.071950406	-0.01949534	0.010497766
G441284315	0.0949757	0.03332298	0.060897935	-0.11100561	-0.04407753	-0.11561946	-0.031676725
G440282115	-0.0659503	-0.014502904	0.044760723	-0.08567334	-0.051708717	-0.10913668	0.017192617
G441284542	-0.05511723	0.020796083	0.022466315	-0.10708537	-0.048691127	0.05917239	0.03862996
G440282533	-0.066251814	-0.024168106	-0.033832457	0.053338677	0.05099325	-0.019363916	-0.033630572
G440606385	-0.061014008	0.05084215	-0.048070505	-0.10253006	0.07257298	-0.113944404	-0.024337947
G440883449	0.09177875	0.029561836	0.056755695	0.070916645	0.016055683	-0.12005778	0.039975524
G441502521	0.031416938	0.044149566	-0.02749135	0.015959324	0.05079793	0.055953052	0.036639392
G441303577	0.0029061115	0.054298274	-0.044885356	0.018889261	-0.057941016	-0.110142216	0.041989096
G441802451	-0.05346516	-0.06681484	-0.037024546	-0.09920911	-0.04352365	-0.019959753	-0.019980848
G441284506	0.0803786	0.015771877	-0.044368625	0.07155303	0.00287051	-0.11550853	-0.051857255
G440104561	-0.045136534	-0.062205788	-0.044439502	-0.10277504	-0.053452145	-0.10616837	-0.015901566
G445302410	-0.038309958	-0.008811588	-0.036313355	-0.072481245	-0.053523615	-0.10173484	-0.04534613
G441284418	0.092343085	0.060634974	0.0474153	0.050789632	0.070703626	-0.12381009	0.042221777
G441502100	-0.06593093	-0.06586554	-0.044329636	0.07281431	-0.05310246	-0.11039506	0.008188043
G440883344	-0.044637367	-0.018039314	-0.032608494	0.01935509	-0.03999879	-0.10433974	-0.046663668
G440282444	0.049083985	-0.06304501	-0.044795077	-0.03954136	0.057338778	-0.10832095	-0.02765631
G440305483	0.06831824	0.056585424	-0.023171304	-0.103968896	-0.042494033	-0.11565688	-0.015793739
G441424515	-0.014416966	0.022576572	-0.038573895	0.04575268	-0.054820016	-0.104367964	-0.04710381
G440205264	0.08772154	0.060584173	0.06092765	0.04957321	0.07603786	-0.12720212	0.041809395
G440883001	0.08395906	-0.013678933	-0.041153383	0.05337045	0.059484556	-0.11219425	0.038866643
G445224109	-0.043232046	0.03695695	-0.041131116	-0.014498959	-0.050027102	-0.10765578	-0.047153745
G445302476	0.09236443	0.004582897	-0.044194393	-0.01770384	-0.059051797	-0.1138049	0.038023736
G445302579	0.09278676	0.05813966	0.05631388	-0.10567195	0.046814963	-0.114716396	-0.012928997
G441802085	-0.022397222	0.050847057	-0.04572501	-0.07698544	-0.051880687	-0.019739406	-0.045607038
G440104428	-0.065079756	0.055614017	-0.04690273	-0.07021751	0.043871954	-0.028060399	-0.03855379
G445224149	0.048293676	0.053702004	-0.048176676	-0.10168078	-0.052128818	-0.017937263	0.035413686
G440981083	0.07862652	-0.010103824	-0.04685432	0.07231216	0.015908228	0.053496763	-0.050560445
G440104138	0.08335533	0.038588494	-0.018768063	-0.10207884	0.07104714	-0.106951915	-0.04730638
G445224601	-0.063773975	-0.01335167	-0.04427058	0.07078084	-0.050460473	-0.10343362	-0.043335825
G440205624	0.085516214	0.058227297	-0.051241178	0.07166708	-0.06114629	0.058695767	0.04447724
G440883390	-0.015655737	-0.06674812	-0.039566334	-0.08771797	-0.05613519	0.11127921	-0.050933044
G445224360	-0.02645729	-0.012079698	-0.03859764	-0.034304194	-0.05640743	0.15390198	-0.04541422
G445302642	-0.04694912	-0.054461956	-0.04229323	-0.09921398	-0.054325644	-0.1095153	-0.043972954
G445302578	0.08533326	0.029693719	-0.03369767	-0.1061042	-0.047563452	-0.12457395	0.04072407
G440282061	-0.05217182	0.03534146	0.054583356	-0.11141122	0.068936266	-0.12731221	0.040630136
G440282495	-0.048147157	0.056483723	0.061104912	-0.11095249	0.07508384	0.12572898	0.040389806
G441284104	0.08003004	-0.022582501	-0.04220695	0.04770932	0.04256796	0.17768748	-0.04927848
G441284097	-0.016772468	-0.055338748	0.06347564	-0.09170226	0.07590592	0.18327412	0.004306698
G445302493	0.079895765	-0.06786294	0.062549874	-0.102292664	0.018148953	-0.112900816	-0.030874364
G440305115	-0.046493877	-0.027123863	-0.04061747	0.070668235	-0.052173845	-0.10702234	-0.050220855
G441502527	0.088331215	0.057591774	0.060349423	-0.067955084	0.07785678	0.1816322	0.040976066
G441284137	-0.021641413	-0.011282902	-0.03791077	-0.09524783	-0.05407325	-0.10499686	-0.040887974
G441424301	-0.04802601	-0.059028428	0.0055979104	0.071808495	-0.034068696	-0.10436664	-0.030884583
G440981434	-0.04663487	0.050265368	-0.043380354	-0.09681815	-0.047603928	-0.020917825	0.010664953
G441802014	-0.050511967	-0.058751564	-0.039871667	-0.10159989	-0.055794913	-0.021445958	-0.015230021
G441424362	-0.04346182	-0.061163217	-0.03688363	-0.08070286	-0.056788884	0.17432465	-0.011145258
G440883577	-0.04391879	-0.06297135	-0.04055806	-0.052915536	-0.054310057	-0.107034735	-0.030696113
G441303611	-0.04323701	-0.06558832	-0.021350633	-0.10775237	-0.05625641	-0.11097342	0.027899902
G441303307	-0.07772776	0.0017382192	-0.02414223	-0.078920156	-0.049400326	-0.110487595	-0.03209279
G441284014	-0.05456128	-0.055099737	-0.04374765	-0.10334369	0.071886085	0.18858145	0.01447649
G441303628	0.08792961	0.059411563	0.05719986	-0.0912127	0.059695378	-0.12021634	0.040080644
G440282462	-0.052545868	-0.05195196	0.04291802	-0.043545224	0.061158627	-0.113078155	0.04071553
G441802379	-0.04678304	-0.062013306	0.05444037	-0.10492266	-0.040535957	-0.109327205	-0.029896244
G445302416	0.013631934	0.049824204	-0.010997604	-0.0533683	-0.05533752	-0.023564063	-0.015404557
G440104605	-0.048669834	0.016705422	-0.038874812	-0.10435363	-0.049770385	-0.110173605	-0.038768843
G440981102	0.008232978	0.017168926	-0.051676363	0.019595124	0.07700078	0.056040425	0.020824162
G440305225	0.08236076	0.05685715	0.05823291	0.069335386	0.075043015	-0.0254553	0.039308857
G440981148	0.085808516	-0.06709669	0.046340894	-0.103588015	-0.013842343	0.16951764	-0.03817234
G441502386	0.0072142077	0.044400625	0.062195618	-0.11082335	0.06537552	-0.118222624	0.020171504
G445224463	0.08274274	-0.0125863245	-0.040370595	-0.07742297	-0.054025423	0.12427189	-0.045129042
G440981087	-0.05337203	-0.05875917	-0.036074553	-0.08064939	-0.042404648	0.17278284	-0.022928147
G440104296	-0.04967727	0.053085685	0.05872482	-0.10151525	0.06565942	-0.114337236	-0.015250839
G440205252	0.08855028	0.058520894	-0.04720515	-0.053874455	-0.05769988	-0.121483535	0.03770087
G440981066	0.052988864	-0.06666213	0.055821057	-0.10635488	0.074161924	-0.021270046	-0.023520924
G440282505	-0.043914124	0.050978813	-0.021282692	0.06912648	-0.055194158	-0.02061086	-0.035689525
G441284119	0.0848168	0.03698582	-0.045926433	0.046353087	-0.055006687	-0.111872755	0.0175392
G440282197	-0.059479147	-0.053880207	-0.038170103	-0.0144730145	-0.05276883	-0.104350656	-0.035532247
G441424060	-0.038089283	-0.06385838	-0.03550893	-0.09749269	-0.04968599	0.15509889	-0.03928339
G445224131	0.043177705	-0.010001593	-0.038793333	0.0496659	-0.053011842	-0.11190403	-0.030987615
G441284524	-0.06842099	0.03402794	-0.038159218	0.04975924	-0.046705388	-0.11128483	-0.029211523
G441284234	-0.068557575	-0.07232789	0.039769687	-0.10877199	0.065878354	-0.11277869	-0.024455491
G441424499	0.033123285	0.021298377	0.020524409	-0.10973852	-0.057054024	-0.10878912	0.040161878
G440282601	-5.4515385e-05	0.034452442	-0.043983456	0.06831485	-0.059948515	-0.020510128	-0.047599737
G440104163	-0.042869516	-0.012069552	0.010360325	0.07252227	0.049370676	-0.020604802	-0.013299912
G440305194	0.060040105	-0.024334121	0.04820084	-0.10814469	0.0124148475	-0.11729647	0.009611613
G441303332	-0.058035806	-0.0104267225	-0.045175873	0.07110386	-0.055052053	-0.11207472	0.008901116
G445302393	-0.050010566	-0.022227403	0.010626845	0.021594388	0.04889986	-0.10784117	-0.03256955
G441502473	-0.042893335	-0.035948083	-0.046735343	-0.038380474	-0.045139536	-0.020184375	-0.032930586
G440981008	-0.040950492	-0.008502884	-0.044602007	0.068756044	0.03730043	-0.02456134	-0.033943094
G441284272	-0.04271379	0.016768154	-0.036945578	0.015882911	-0.052752078	-0.1049294	-0.04967305
G445302054	-0.06584676	0.016171116	-0.039486058	-0.015360193	-0.05323905	-0.10961814	-0.048533253
G445224482	0.04207934	0.016868563	-0.04347998	-0.0692423	-0.046671703	-0.11027737	0.019377546
G441424505	-0.06750828	-0.013431905	0.0041190092	0.019827321	0.040981114	-0.11457103	0.03357272
G440205388	0.07976431	-0.07167246	0.058234766	0.053327784	0.06580504	-0.109326355	-0.04833802
G441802184	-0.07202816	-0.04845932	-0.03977641	-0.09711595	-0.04419645	0.13188115	-0.05277322
G440104016	-0.072978646	0.052592136	0.046751197	-0.0917598	-0.061080463	-0.121240996	0.04148182
G440282478	-0.070945755	0.05363977	-0.025961617	-0.016498309	0.072816394	0.1520522	0.039187595
G440981437	-0.043726552	-0.06458946	0.058110856	-0.012128692	0.071208805	0.18313394	-0.0295735
G440104458	0.07926873	0.052021146	-0.04684123	0.045651935	-0.063485906	-0.019749548	-0.049169973
G440305346	0.09593994	0.05600945	-0.008070963	-0.10067433	0.0025157337	-0.11679928	0.038998105
G445224107	-0.046316113	-0.05994282	0.014398899	0.07229942	-0.05350525	-0.10742005	-0.04384351
G440883349	-0.06863727	-0.06085629	-0.036530074	0.072542466	0.06991379	0.180895	-0.031170417
G445302157	-0.07413185	0.053856954	-0.029177938	-0.10326566	0.013186917	0.1321236	0.016947212
G441424105	-0.05114613	-0.059132695	-0.046480563	0.051749043	0.06239429	-0.019149726	-0.021283668
G440205509	-0.041580323	-0.06594898	-0.029478185	0.019615356	-0.05090749	-0.107441776	-0.04145919
G440883604	0.090971865	-0.06732568	0.056406002	-0.11073281	-0.059317708	-0.10996254	0.008782665
G445302297	0.0651384	0.03945728	-0.051563002	-0.10521744	-0.055564947	-0.11385152	0.04484609
G441284499	-0.041580684	-0.052178662	0.036558345	-0.09869722	-0.050980262	-0.10428691	-0.04466578
G441424142	-0.058787428	-0.059019472	-0.041874837	0.050006714	-0.054942574	-0.09932645	-0.022251697
G445224139	-0.052182212	0.038240187	0.055889588	0.021218015	-0.05295045	-0.11182286	0.010754084
G441303030	-0.0712096	-0.06730364	-0.045915753	0.0493006	-0.061472416	0.17961942	-0.03288485
G440606639	-0.051287476	-0.06511345	0.03996924	-0.10727422	-0.054680236	-0.11276709	-0.046097446
G440981332	-0.04775494	-0.050918747	0.024201665	0.047521453	-0.032681808	-0.11151933	-0.02559535
G441303252	-0.06360517	0.027751468	0.008382172	0.06799722	0.06457408	-0.027244221	-0.047337607
G441284033	0.08227732	0.016979536	0.05967168	0.05260961	0.07642478	0.056221146	0.028293632
G441284132	-0.01648319	-0.069181174	0.010269086	-0.06983019	0.06440575	-0.10810627	-0.031782057
G440606494	0.055406526	-0.06609235	0.058699485	-0.10737782	0.07222112	0.113864236	-0.037476003
G440305167	-0.040527795	-0.010924605	-0.04124834	-0.09263854	-0.053585034	-0.021620853	-0.021640692
G440981018	-0.04285656	0.048267923	0.056414623	0.019239381	0.074462384	0.18295042	-0.044153046
G440981011	-0.024677219	0.03697963	-0.03433242	-0.084846206	0.0034182721	0.1812173	-0.042840064
G440981297	0.006622208	0.024711316	-0.038076106	0.06985294	-0.05648174	-0.10558571	-0.047845397
G441303339	0.038931865	0.0159342	-0.038293127	0.0679205	-0.05539096	-0.10289006	-0.041348156
G441303003	0.08338581	-0.07464072	0.0472509	-0.10880526	0.070673674	-0.11795562	-0.02166894
G441303480	0.08293619	0.058201607	0.054482877	-0.10431956	0.07444279	0.18884566	0.040267624
G445224580	-0.044432074	0.050362676	-0.04089565	0.047215085	-0.04816936	0.17182675	-0.051300794
G440305014	-0.033144895	0.05007644	-0.04267775	-0.09564911	-0.05519782	-0.10992351	-0.046783436
G440305050	-0.04289982	0.050964188	-0.03883461	-0.09710715	-0.046736483	0.17447329	-0.046920236
G440282167	-0.048543517	0.05118261	-0.022871068	0.017629988	-0.046570983	0.17061363	-0.014541586
G441284536	0.09225465	0.05910177	0.057239942	0.07219349	0.069282435	-0.11773547	0.042718835
G445302305	0.08649905	-0.051233463	0.051311865	0.020593692	0.07483135	-0.108759396	0.010405197
